Date,Time,Latitude,Longitude
2013-07-17,8:55:37 PM,41.738,-87.66
2013-07-17,8:55:47 PM,41.738,-87.66
2013-07-17,8:55:57 PM,41.738,-87.66
2013-07-17,8:56:07 PM,41.737,-87.66
2013-07-17,8:56:17 PM,41.737,-87.66
2013-07-17,8:56:27 PM,41.737,-87.66
2013-07-17,8:56:37 PM,41.737,-87.66
2013-07-17,8:56:47 PM,41.737,-87.659
2013-07-17,8:56:57 PM,41.736,-87.659
2013-07-17,8:57:07 PM,41.736,-87.66
2013-07-17,8:57:37 PM,41.735,-87.662
2013-07-17,8:57:47 PM,41.735,-87.662
2013-07-17,8:57:57 PM,41.735,-87.662
2013-07-17,8:58:07 PM,41.734,-87.662
2013-07-17,8:58:17 PM,41.733,-87.662
2013-07-17,8:58:27 PM,41.733,-87.662
2013-07-17,8:58:37 PM,41.733,-87.662
2013-07-17,8:58:47 PM,41.732,-87.661
2013-07-17,8:58:57 PM,41.732,-87.661
2013-07-17,8:59:07 PM,41.732,-87.661
2013-07-17,8:59:17 PM,41.732,-87.661
2013-07-17,8:59:27 PM,41.732,-87.662
2013-07-17,8:59:37 PM,41.732,-87.662
2013-07-17,8:59:47 PM,41.731,-87.662
2013-07-17,8:59:57 PM,41.731,-87.662
2013-07-17,9:00:07 PM,41.73,-87.662
2013-07-17,9:00:17 PM,41.73,-87.662
2013-07-17,9:00:27 PM,41.729,-87.662
2013-07-17,9:00:37 PM,41.729,-87.662
2013-07-17,9:00:47 PM,41.729,-87.662
2013-07-17,9:00:57 PM,41.729,-87.662
2013-07-17,9:01:07 PM,41.729,-87.662
2013-07-17,9:01:17 PM,41.73,-87.662
2013-07-17,9:01:27 PM,41.73,-87.662
2013-07-17,9:01:37 PM,41.73,-87.662
2013-07-17,9:01:57 PM,41.73,-87.662
2013-07-17,9:02:07 PM,41.731,-87.662
2013-07-17,9:02:17 PM,41.731,-87.662
2013-07-17,9:02:27 PM,41.732,-87.662
2013-07-17,9:02:37 PM,41.732,-87.662
2013-07-17,9:02:47 PM,41.732,-87.661
2013-07-17,9:02:57 PM,41.732,-87.661
2013-07-17,9:03:07 PM,41.732,-87.661
2013-07-17,9:03:17 PM,41.733,-87.661
2013-07-17,9:03:27 PM,41.733,-87.661
2013-07-17,9:03:37 PM,41.734,-87.661
2013-07-17,9:03:47 PM,41.734,-87.661
2013-07-17,9:03:57 PM,41.735,-87.661
2013-07-17,9:04:47 PM,41.735,-87.659
2013-07-17,9:04:57 PM,41.735,-87.659
2013-07-17,9:05:07 PM,41.734,-87.659
2013-07-17,9:05:17 PM,41.734,-87.659
2013-07-17,9:05:27 PM,41.733,-87.659
2013-07-17,9:05:37 PM,41.733,-87.659
2013-07-17,9:05:47 PM,41.732,-87.659
2013-07-17,9:05:57 PM,41.732,-87.659
2013-07-17,9:06:07 PM,41.732,-87.658
2013-07-17,9:06:17 PM,41.732,-87.658
2013-07-17,9:06:27 PM,41.732,-87.657
2013-07-17,9:06:37 PM,41.733,-87.657
2013-07-17,9:06:47 PM,41.733,-87.657
2013-07-17,9:06:57 PM,41.734,-87.657
2013-07-17,9:07:07 PM,41.734,-87.657
2013-07-17,9:07:17 PM,41.735,-87.657
2013-07-17,9:08:37 PM,41.735,-87.658
2013-07-17,9:08:47 PM,41.735,-87.658
2013-07-17,9:08:57 PM,41.734,-87.658
2013-07-17,9:09:07 PM,41.734,-87.658
2013-07-17,9:09:17 PM,41.734,-87.659
2013-07-17,9:09:27 PM,41.734,-87.659
2013-07-17,9:09:37 PM,41.733,-87.659
2013-07-17,9:09:47 PM,41.732,-87.659
2013-07-17,9:09:57 PM,41.732,-87.659
2013-07-17,9:10:07 PM,41.733,-87.659
2013-07-17,9:10:17 PM,41.733,-87.659
2013-07-17,9:10:27 PM,41.733,-87.659
2013-07-17,9:10:37 PM,41.734,-87.659
2013-07-17,9:10:57 PM,41.734,-87.658
2013-07-17,9:11:07 PM,41.733,-87.658
2013-07-17,9:11:17 PM,41.733,-87.658
2013-07-17,9:11:27 PM,41.732,-87.658
2013-07-17,9:11:37 PM,41.732,-87.657
2013-07-17,9:11:47 PM,41.732,-87.657
2013-07-17,9:11:57 PM,41.733,-87.657
2013-07-17,9:12:07 PM,41.734,-87.657
2013-07-17,9:12:17 PM,41.734,-87.657
2013-07-17,9:12:27 PM,41.735,-87.657
2013-07-17,9:12:37 PM,41.735,-87.657
2013-07-17,9:12:57 PM,41.736,-87.656
2013-07-17,9:13:07 PM,41.736,-87.656
2013-07-17,9:13:17 PM,41.735,-87.656
2013-07-17,9:13:27 PM,41.735,-87.656
2013-07-17,9:13:37 PM,41.734,-87.656
2013-07-17,9:13:47 PM,41.734,-87.656
2013-07-17,9:13:57 PM,41.733,-87.656
2013-07-17,9:14:07 PM,41.733,-87.656
2013-07-17,9:14:17 PM,41.732,-87.655
2013-07-17,9:14:27 PM,41.732,-87.655
2013-07-17,9:14:37 PM,41.733,-87.654
2013-07-17,9:14:47 PM,41.733,-87.654
2013-07-17,9:14:57 PM,41.734,-87.655
2013-07-17,9:15:07 PM,41.735,-87.655
2013-07-17,9:15:17 PM,41.735,-87.655
2013-07-17,9:15:27 PM,41.736,-87.655
2013-07-17,9:15:47 PM,41.736,-87.653
2013-07-17,9:15:57 PM,41.735,-87.653
2013-07-17,9:16:07 PM,41.734,-87.653
2013-07-17,9:16:17 PM,41.734,-87.653
2013-07-17,9:16:27 PM,41.733,-87.653
2013-07-17,9:16:37 PM,41.733,-87.653
2013-07-17,9:16:47 PM,41.733,-87.653
2013-07-17,9:16:57 PM,41.732,-87.652
2013-07-17,9:17:07 PM,41.732,-87.652
2013-07-17,9:17:17 PM,41.732,-87.651
2013-07-17,9:17:27 PM,41.733,-87.651
2013-07-17,9:17:37 PM,41.733,-87.651
2013-07-17,9:17:47 PM,41.734,-87.651
2013-07-17,9:17:57 PM,41.735,-87.651
2013-07-17,9:18:07 PM,41.735,-87.651
2013-07-17,9:18:57 PM,41.736,-87.652
2013-07-17,9:19:07 PM,41.735,-87.652
2013-07-17,9:19:17 PM,41.734,-87.652
2013-07-17,9:19:27 PM,41.734,-87.652
2013-07-17,9:19:37 PM,41.733,-87.652
2013-07-17,9:19:47 PM,41.733,-87.652
2013-07-17,9:19:57 PM,41.732,-87.652
2013-07-17,9:20:07 PM,41.732,-87.651
2013-07-17,9:20:17 PM,41.732,-87.651
2013-07-17,9:20:27 PM,41.732,-87.65
2013-07-17,9:20:37 PM,41.732,-87.649
2013-07-17,9:20:47 PM,41.732,-87.649
2013-07-17,9:20:57 PM,41.733,-87.648
2013-07-17,9:21:07 PM,41.733,-87.648
2013-07-17,9:21:17 PM,41.734,-87.648
2013-07-17,9:21:27 PM,41.734,-87.649
2013-07-17,9:21:37 PM,41.735,-87.649
2013-07-17,9:21:47 PM,41.735,-87.649
2013-07-17,9:21:57 PM,41.735,-87.65
2013-07-17,9:22:07 PM,41.735,-87.65
2013-07-17,9:22:17 PM,41.734,-87.65
2013-07-17,9:22:27 PM,41.734,-87.65
2013-07-17,9:22:37 PM,41.733,-87.65
2013-07-17,9:22:47 PM,41.733,-87.65
2013-07-17,9:22:57 PM,41.732,-87.649
2013-07-17,9:23:07 PM,41.733,-87.648
2013-07-17,9:23:17 PM,41.733,-87.648
2013-07-17,9:23:27 PM,41.734,-87.648
2013-07-17,9:23:37 PM,41.734,-87.648
2013-07-17,9:24:27 PM,41.736,-87.646
2013-07-17,9:24:37 PM,41.735,-87.646
2013-07-17,9:24:47 PM,41.735,-87.646
2013-07-17,9:24:57 PM,41.734,-87.646
2013-07-17,9:25:07 PM,41.734,-87.646
2013-07-17,9:25:17 PM,41.734,-87.647
2013-07-17,9:25:27 PM,41.734,-87.647
2013-07-17,9:25:37 PM,41.735,-87.647
2013-07-17,9:25:47 PM,41.735,-87.647
2013-07-17,9:25:57 PM,41.736,-87.647
2013-07-17,9:27:37 PM,41.73,-87.648
2013-07-17,9:27:47 PM,41.73,-87.648
2013-07-17,9:27:57 PM,41.731,-87.648
2013-07-17,9:28:07 PM,41.731,-87.648
2013-07-17,9:28:17 PM,41.732,-87.648
2013-07-17,9:28:27 PM,41.732,-87.649
2013-07-17,9:28:37 PM,41.732,-87.649
2013-07-17,9:28:47 PM,41.732,-87.65
2013-07-17,9:28:57 PM,41.732,-87.65
2013-07-17,9:29:07 PM,41.731,-87.65
2013-07-17,9:29:17 PM,41.731,-87.65
2013-07-17,9:29:27 PM,41.73,-87.649
2013-07-17,9:29:37 PM,41.729,-87.649
2013-07-17,9:29:47 PM,41.729,-87.649
2013-07-17,9:29:57 PM,41.729,-87.65
2013-07-17,9:30:07 PM,41.729,-87.651
2013-07-17,9:30:17 PM,41.729,-87.651
2013-07-17,9:30:27 PM,41.73,-87.651
2013-07-17,9:30:37 PM,41.731,-87.651
2013-07-17,9:30:47 PM,41.731,-87.651
2013-07-17,9:30:57 PM,41.732,-87.651
2013-07-17,9:31:07 PM,41.732,-87.651
2013-07-17,9:31:17 PM,41.732,-87.651
2013-07-17,9:31:27 PM,41.732,-87.652
2013-07-17,9:31:37 PM,41.732,-87.652
2013-07-17,9:31:47 PM,41.731,-87.652
2013-07-17,9:31:57 PM,41.731,-87.652
2013-07-17,9:32:07 PM,41.73,-87.652
2013-07-17,9:32:17 PM,41.729,-87.652
2013-07-17,9:32:27 PM,41.729,-87.652
2013-07-17,9:32:37 PM,41.729,-87.652
2013-07-17,9:32:47 PM,41.729,-87.653
2013-07-17,9:32:57 PM,41.729,-87.653
2013-07-17,9:33:07 PM,41.73,-87.653
2013-07-17,9:33:17 PM,41.73,-87.653
2013-07-17,9:33:27 PM,41.731,-87.653
2013-07-17,9:33:37 PM,41.732,-87.653
2013-07-17,9:33:47 PM,41.732,-87.653
2013-07-17,9:33:57 PM,41.732,-87.652
2013-07-17,9:34:07 PM,41.732,-87.651
2013-07-17,9:34:17 PM,41.732,-87.651
2013-07-17,9:34:27 PM,41.732,-87.65
2013-07-17,9:34:37 PM,41.732,-87.649
2013-07-17,9:34:47 PM,41.732,-87.648
2013-07-17,9:35:47 PM,41.734,-87.644
2013-07-17,9:35:57 PM,41.734,-87.644
2013-07-17,9:36:27 PM,41.733,-87.643
2013-07-17,9:36:37 PM,41.732,-87.643
2013-07-17,9:36:47 PM,41.732,-87.642
2013-07-17,9:36:57 PM,41.732,-87.641
2013-07-17,9:37:07 PM,41.732,-87.64
2013-07-17,9:37:17 PM,41.732,-87.64
2013-07-17,9:37:27 PM,41.732,-87.639
2013-07-17,9:37:37 PM,41.732,-87.638
2013-07-17,9:37:47 PM,41.732,-87.637
2013-07-17,9:37:57 PM,41.733,-87.636
2013-07-17,9:38:07 PM,41.733,-87.636
2013-07-17,9:38:17 PM,41.734,-87.636
2013-07-17,9:38:27 PM,41.734,-87.636
2013-07-17,9:38:37 PM,41.734,-87.635
2013-07-17,9:38:57 PM,41.734,-87.633
2013-07-17,9:39:07 PM,41.734,-87.633
2013-07-17,9:39:17 PM,41.734,-87.632
2013-07-17,9:39:27 PM,41.733,-87.632
2013-07-17,9:39:37 PM,41.733,-87.632
2013-07-17,9:39:47 PM,41.733,-87.632
2013-07-17,9:39:57 PM,41.733,-87.631
2013-07-17,9:40:07 PM,41.733,-87.631
2013-07-17,9:40:17 PM,41.733,-87.631
2013-07-17,9:40:27 PM,41.734,-87.631
2013-07-17,9:40:47 PM,41.734,-87.63
2013-07-17,9:40:57 PM,41.733,-87.63
2013-07-17,9:41:07 PM,41.733,-87.629
2013-07-17,9:41:17 PM,41.732,-87.629
2013-07-17,9:41:27 PM,41.732,-87.63
2013-07-17,9:41:37 PM,41.732,-87.631
2013-07-17,9:41:47 PM,41.732,-87.632
2013-07-17,9:41:57 PM,41.733,-87.632
2013-07-17,9:42:07 PM,41.734,-87.632
2013-07-17,9:42:17 PM,41.734,-87.632
2013-07-17,9:42:27 PM,41.734,-87.632
2013-07-17,9:42:37 PM,41.734,-87.633
2013-07-17,9:42:57 PM,41.734,-87.635
2013-07-17,9:43:07 PM,41.734,-87.635
2013-07-17,9:43:17 PM,41.733,-87.635
2013-07-17,9:43:27 PM,41.732,-87.635
2013-07-17,9:43:37 PM,41.732,-87.635
2013-07-17,9:43:47 PM,41.731,-87.635
2013-07-17,9:43:57 PM,41.731,-87.635
2013-07-17,9:44:07 PM,41.731,-87.635
2013-07-17,9:44:17 PM,41.731,-87.636
2013-07-17,9:44:27 PM,41.731,-87.636
2013-07-17,9:44:37 PM,41.731,-87.637
2013-07-17,9:44:47 PM,41.731,-87.638
2013-07-17,9:44:57 PM,41.731,-87.639
2013-07-17,9:45:07 PM,41.731,-87.64
2013-07-17,9:45:17 PM,41.731,-87.641
2013-07-17,9:45:27 PM,41.731,-87.641
2013-07-17,9:45:37 PM,41.731,-87.641
2013-07-17,9:45:47 PM,41.732,-87.641
2013-07-17,9:45:57 PM,41.732,-87.641
2013-07-17,9:46:07 PM,41.733,-87.641
2013-07-17,9:46:17 PM,41.734,-87.641
2013-07-17,9:46:27 PM,41.734,-87.641
2013-07-17,9:46:37 PM,41.735,-87.641
2013-07-17,9:46:47 PM,41.736,-87.641
2013-07-17,9:47:07 PM,41.736,-87.641
2013-07-17,9:47:17 PM,41.737,-87.641
2013-07-17,9:47:27 PM,41.737,-87.641
2013-07-17,9:47:37 PM,41.738,-87.641
2013-07-17,9:47:47 PM,41.738,-87.641
2013-07-17,9:47:57 PM,41.738,-87.64
2013-07-17,9:48:07 PM,41.738,-87.639
2013-07-17,9:48:17 PM,41.738,-87.638
2013-07-17,9:48:27 PM,41.738,-87.638
2013-07-17,9:48:37 PM,41.738,-87.637
2013-07-17,9:48:47 PM,41.737,-87.637
2013-07-17,9:48:57 PM,41.737,-87.636
2013-07-17,9:49:07 PM,41.737,-87.636
2013-07-17,9:49:17 PM,41.737,-87.635
2013-07-17,9:49:27 PM,41.738,-87.636
2013-07-17,9:49:37 PM,41.738,-87.636
2013-07-17,9:50:17 PM,41.739,-87.636
2013-07-17,9:50:27 PM,41.739,-87.637
2013-07-17,9:50:37 PM,41.74,-87.637
2013-07-17,9:50:47 PM,41.739,-87.638
2013-07-17,9:50:57 PM,41.739,-87.638
2013-07-17,9:51:07 PM,41.738,-87.638
2013-07-17,9:51:17 PM,41.737,-87.638
2013-07-17,9:51:27 PM,41.737,-87.638
2013-07-17,9:51:37 PM,41.736,-87.638
2013-07-17,9:51:47 PM,41.736,-87.638
2013-07-17,9:51:57 PM,41.736,-87.639
2013-07-17,9:52:07 PM,41.737,-87.639
2013-07-17,9:52:17 PM,41.738,-87.639
2013-07-17,9:52:27 PM,41.738,-87.639
2013-07-17,9:52:37 PM,41.739,-87.639
2013-07-17,9:52:47 PM,41.739,-87.639
2013-07-17,9:52:57 PM,41.74,-87.639
2013-07-17,9:53:17 PM,41.739,-87.64
2013-07-17,9:53:27 PM,41.739,-87.64
2013-07-17,9:53:37 PM,41.738,-87.64
2013-07-17,9:53:47 PM,41.737,-87.64
2013-07-17,9:53:57 PM,41.737,-87.64
2013-07-17,9:54:07 PM,41.736,-87.64
2013-07-17,9:54:17 PM,41.736,-87.641
2013-07-17,9:54:27 PM,41.736,-87.641
2013-07-17,9:54:37 PM,41.736,-87.642
2013-07-17,9:54:47 PM,41.736,-87.642
2013-07-17,9:54:57 PM,41.737,-87.642
2013-07-17,9:55:17 PM,41.737,-87.642
2013-07-17,9:55:27 PM,41.738,-87.643
2013-07-17,8:05:11 PM,41.735,-87.672
2013-07-17,8:05:21 PM,41.735,-87.672
2013-07-17,8:05:31 PM,41.734,-87.672
2013-07-17,8:05:41 PM,41.734,-87.671
2013-07-17,8:05:51 PM,41.733,-87.671
2013-07-17,8:06:01 PM,41.733,-87.67
2013-07-17,8:06:10 PM,41.732,-87.67
2013-07-17,8:06:21 PM,41.732,-87.67
2013-07-17,8:06:31 PM,41.731,-87.669
2013-07-17,8:06:41 PM,41.731,-87.669
2013-07-17,8:06:51 PM,41.73,-87.668
2013-07-17,8:07:01 PM,41.73,-87.668
2013-07-17,8:07:11 PM,41.73,-87.667
2013-07-17,8:07:21 PM,41.73,-87.667
2013-07-17,8:07:31 PM,41.73,-87.667
2013-07-17,8:07:41 PM,41.73,-87.667
2013-07-17,8:07:51 PM,41.729,-87.667
2013-07-17,8:08:01 PM,41.729,-87.667
2013-07-17,8:08:11 PM,41.729,-87.668
2013-07-17,8:08:21 PM,41.729,-87.668
2013-07-17,8:08:31 PM,41.729,-87.668
2013-07-17,8:08:41 PM,41.729,-87.667
2013-07-17,8:08:51 PM,41.729,-87.667
2013-07-17,8:09:01 PM,41.73,-87.667
2013-07-17,8:09:11 PM,41.73,-87.667
2013-07-17,8:09:21 PM,41.73,-87.667
2013-07-17,8:09:31 PM,41.731,-87.667
2013-07-17,8:09:41 PM,41.731,-87.667
2013-07-17,8:09:51 PM,41.731,-87.667
2013-07-17,8:10:01 PM,41.732,-87.667
2013-07-17,8:10:11 PM,41.732,-87.667
2013-07-17,8:10:21 PM,41.733,-87.667
2013-07-17,8:10:31 PM,41.733,-87.667
2013-07-17,8:10:41 PM,41.734,-87.667
2013-07-17,8:10:51 PM,41.734,-87.667
2013-07-17,8:11:01 PM,41.735,-87.667
2013-07-17,8:11:11 PM,41.735,-87.667
2013-07-17,8:11:21 PM,41.735,-87.667
2013-07-17,8:11:31 PM,41.735,-87.668
2013-07-17,8:11:41 PM,41.735,-87.668
2013-07-17,8:11:51 PM,41.735,-87.668
2013-07-17,8:12:01 PM,41.735,-87.669
2013-07-17,8:12:21 PM,41.735,-87.669
2013-07-17,8:12:31 PM,41.735,-87.67
2013-07-17,8:12:41 PM,41.735,-87.67
2013-07-17,8:13:11 PM,41.735,-87.67
2013-07-17,8:13:21 PM,41.734,-87.67
2013-07-17,8:13:31 PM,41.734,-87.67
2013-07-17,8:13:41 PM,41.734,-87.669
2013-07-17,8:13:51 PM,41.733,-87.669
2013-07-17,8:14:01 PM,41.733,-87.669
2013-07-17,8:14:11 PM,41.734,-87.669
2013-07-17,8:14:21 PM,41.734,-87.669
2013-07-17,8:14:31 PM,41.734,-87.669
2013-07-17,8:14:41 PM,41.735,-87.669
2013-07-17,8:14:51 PM,41.735,-87.669
2013-07-17,8:15:11 PM,41.736,-87.669
2013-07-17,8:15:21 PM,41.736,-87.668
2013-07-17,8:15:31 PM,41.735,-87.668
2013-07-17,8:15:41 PM,41.735,-87.668
2013-07-17,8:15:51 PM,41.735,-87.668
2013-07-17,8:16:01 PM,41.734,-87.668
2013-07-17,8:16:11 PM,41.734,-87.668
2013-07-17,8:16:21 PM,41.733,-87.668
2013-07-17,8:16:41 PM,41.733,-87.668
2013-07-17,8:16:51 PM,41.732,-87.668
2013-07-17,8:17:11 PM,41.732,-87.668
2013-07-17,8:17:21 PM,41.732,-87.668
2013-07-17,8:17:31 PM,41.731,-87.667
2013-07-17,8:17:41 PM,41.731,-87.667
2013-07-17,8:17:51 PM,41.731,-87.667
2013-07-17,8:18:11 PM,41.731,-87.667
2013-07-17,8:18:31 PM,41.732,-87.667
2013-07-17,8:18:41 PM,41.732,-87.667
2013-07-17,8:18:51 PM,41.732,-87.667
2013-07-17,8:19:01 PM,41.733,-87.667
2013-07-17,8:19:11 PM,41.733,-87.667
2013-07-17,8:19:21 PM,41.734,-87.667
2013-07-17,8:19:31 PM,41.734,-87.667
2013-07-17,8:19:41 PM,41.735,-87.667
2013-07-17,8:19:51 PM,41.735,-87.667
2013-07-17,8:20:11 PM,41.736,-87.667
2013-07-17,8:20:21 PM,41.736,-87.666
2013-07-17,8:20:31 PM,41.736,-87.666
2013-07-17,8:20:41 PM,41.735,-87.666
2013-07-17,8:20:51 PM,41.735,-87.666
2013-07-17,8:21:01 PM,41.734,-87.666
2013-07-17,8:21:11 PM,41.734,-87.666
2013-07-17,8:21:21 PM,41.734,-87.666
2013-07-17,8:21:31 PM,41.733,-87.665
2013-07-17,8:21:41 PM,41.733,-87.665
2013-07-17,8:21:51 PM,41.733,-87.665
2013-07-17,8:22:01 PM,41.732,-87.665
2013-07-17,8:22:11 PM,41.732,-87.665
2013-07-17,8:22:21 PM,41.731,-87.665
2013-07-17,8:22:31 PM,41.731,-87.665
2013-07-17,8:22:41 PM,41.73,-87.665
2013-07-17,8:23:01 PM,41.729,-87.665
2013-07-17,8:23:11 PM,41.729,-87.665
2013-07-17,8:23:21 PM,41.728,-87.665
2013-07-17,8:23:31 PM,41.728,-87.665
2013-07-17,8:23:41 PM,41.727,-87.665
2013-07-17,8:23:51 PM,41.727,-87.665
2013-07-17,8:24:01 PM,41.727,-87.665
2013-07-17,8:24:11 PM,41.727,-87.664
2013-07-17,8:24:21 PM,41.727,-87.664
2013-07-17,8:24:31 PM,41.728,-87.664
2013-07-17,8:24:41 PM,41.728,-87.664
2013-07-17,8:24:51 PM,41.729,-87.664
2013-07-17,8:25:01 PM,41.729,-87.664
2013-07-17,8:25:11 PM,41.73,-87.664
2013-07-17,8:25:21 PM,41.73,-87.664
2013-07-17,8:25:31 PM,41.73,-87.664
2013-07-17,8:25:41 PM,41.731,-87.664
2013-07-17,8:25:51 PM,41.731,-87.664
2013-07-17,8:26:01 PM,41.732,-87.664
2013-07-17,8:26:11 PM,41.732,-87.664
2013-07-17,8:26:21 PM,41.732,-87.664
2013-07-17,8:26:31 PM,41.731,-87.664
2013-07-17,8:26:41 PM,41.731,-87.664
2013-07-17,8:26:51 PM,41.731,-87.664
2013-07-17,8:27:01 PM,41.73,-87.664
2013-07-17,8:27:21 PM,41.73,-87.664
2013-07-17,8:27:31 PM,41.73,-87.665
2013-07-17,8:27:41 PM,41.73,-87.666
2013-07-17,8:27:51 PM,41.73,-87.666
2013-07-17,8:28:01 PM,41.73,-87.667
2013-07-17,8:28:11 PM,41.73,-87.668
2013-07-17,8:28:21 PM,41.73,-87.668
2013-07-17,8:28:31 PM,41.731,-87.668
2013-07-17,8:28:41 PM,41.731,-87.669
2013-07-17,8:29:01 PM,41.731,-87.668
2013-07-17,8:29:11 PM,41.731,-87.668
2013-07-17,8:29:21 PM,41.731,-87.668
2013-07-17,8:29:31 PM,41.731,-87.668
2013-07-17,8:30:21 PM,41.73,-87.667
2013-07-17,8:30:31 PM,41.73,-87.666
2013-07-17,8:30:41 PM,41.73,-87.666
2013-07-17,8:30:51 PM,41.73,-87.665
2013-07-17,8:31:01 PM,41.73,-87.665
2013-07-17,8:31:11 PM,41.729,-87.665
2013-07-17,8:31:21 PM,41.729,-87.665
2013-07-17,8:31:31 PM,41.729,-87.666
2013-07-17,8:31:41 PM,41.729,-87.666
2013-07-17,8:31:51 PM,41.728,-87.667
2013-07-17,8:32:01 PM,41.728,-87.667
2013-07-17,8:32:11 PM,41.728,-87.667
2013-07-17,8:32:21 PM,41.728,-87.666
2013-07-17,8:32:31 PM,41.728,-87.665
2013-07-17,8:32:41 PM,41.727,-87.665
2013-07-17,8:32:51 PM,41.727,-87.665
2013-07-17,8:33:01 PM,41.727,-87.665
2013-07-17,8:33:11 PM,41.727,-87.666
2013-07-17,8:33:21 PM,41.726,-87.666
2013-07-17,8:33:31 PM,41.726,-87.666
2013-07-17,8:33:41 PM,41.726,-87.665
2013-07-17,8:33:51 PM,41.726,-87.664
2013-07-17,8:34:01 PM,41.726,-87.664
2013-07-17,8:34:11 PM,41.725,-87.664
2013-07-17,8:34:21 PM,41.725,-87.664
2013-07-17,8:34:31 PM,41.725,-87.664
2013-07-17,8:34:41 PM,41.725,-87.665
2013-07-17,8:34:51 PM,41.725,-87.665
2013-07-17,8:35:01 PM,41.724,-87.665
2013-07-17,8:35:11 PM,41.724,-87.664
2013-07-17,8:35:21 PM,41.724,-87.664
2013-07-17,8:35:31 PM,41.724,-87.663
2013-07-17,8:35:41 PM,41.724,-87.663
2013-07-17,8:35:51 PM,41.723,-87.663
2013-07-17,8:36:01 PM,41.723,-87.663
2013-07-17,8:36:11 PM,41.722,-87.663
2013-07-17,8:36:21 PM,41.722,-87.663
2013-07-17,8:37:21 PM,41.721,-87.663
2013-07-17,8:38:11 PM,41.718,-87.661
2013-07-17,8:38:21 PM,41.717,-87.661
2013-07-17,8:38:31 PM,41.716,-87.661
2013-07-17,8:38:41 PM,41.716,-87.661
2013-07-17,8:38:51 PM,41.715,-87.66
2013-07-17,8:39:01 PM,41.715,-87.66
2013-07-17,8:39:31 PM,41.714,-87.66
2013-07-17,8:39:41 PM,41.714,-87.659
2013-07-17,8:39:51 PM,41.714,-87.658
2013-07-17,8:40:01 PM,41.715,-87.658
2013-07-17,8:40:11 PM,41.715,-87.658
2013-07-17,8:40:21 PM,41.715,-87.659
2013-07-17,8:40:31 PM,41.716,-87.659
2013-07-17,8:40:41 PM,41.716,-87.659
2013-07-17,8:40:51 PM,41.717,-87.659
2013-07-17,8:41:01 PM,41.717,-87.659
2013-07-17,8:41:11 PM,41.718,-87.659
2013-07-17,8:41:21 PM,41.718,-87.66
2013-07-17,8:41:31 PM,41.719,-87.66
2013-07-17,8:41:41 PM,41.719,-87.66
2013-07-17,8:41:51 PM,41.72,-87.66
2013-07-17,8:42:01 PM,41.72,-87.66
2013-07-17,8:42:11 PM,41.72,-87.66
2013-07-17,8:42:21 PM,41.721,-87.661
2013-07-17,8:42:31 PM,41.721,-87.66
2013-07-17,8:42:41 PM,41.721,-87.659
2013-07-17,8:42:51 PM,41.721,-87.659
2013-07-17,8:43:01 PM,41.72,-87.659
2013-07-17,8:43:11 PM,41.72,-87.659
2013-07-17,8:43:21 PM,41.72,-87.659
2013-07-17,8:43:31 PM,41.719,-87.659
2013-07-17,8:43:41 PM,41.719,-87.659
2013-07-17,8:43:51 PM,41.718,-87.659
2013-07-17,8:44:11 PM,41.718,-87.658
2013-07-17,8:44:21 PM,41.718,-87.658
2013-07-17,8:44:31 PM,41.718,-87.658
2013-07-17,8:44:41 PM,41.717,-87.658
2013-07-17,8:44:51 PM,41.717,-87.658
2013-07-17,8:45:01 PM,41.716,-87.658
2013-07-17,8:45:11 PM,41.716,-87.658
2013-07-17,8:45:21 PM,41.715,-87.658
2013-07-17,8:45:31 PM,41.715,-87.658
2013-07-17,8:45:41 PM,41.715,-87.658
2013-07-17,8:45:51 PM,41.714,-87.657
2013-07-17,8:46:01 PM,41.714,-87.657
2013-07-17,8:46:11 PM,41.714,-87.656
2013-07-17,8:46:31 PM,41.715,-87.655
2013-07-17,8:46:41 PM,41.715,-87.655
2013-07-17,8:46:51 PM,41.715,-87.655
2013-07-17,8:47:01 PM,41.716,-87.655
2013-07-17,8:47:11 PM,41.716,-87.656
2013-07-17,8:47:21 PM,41.716,-87.656
2013-07-17,8:47:31 PM,41.716,-87.657
2013-07-17,8:47:41 PM,41.716,-87.657
2013-07-17,8:48:01 PM,41.716,-87.658
2013-07-17,8:48:11 PM,41.717,-87.658
2013-07-17,8:48:21 PM,41.717,-87.657
2013-07-17,8:48:31 PM,41.717,-87.657
2013-07-17,8:48:41 PM,41.717,-87.656
2013-07-17,8:49:01 PM,41.717,-87.655
2013-07-17,8:49:11 PM,41.717,-87.655
2013-07-17,8:49:21 PM,41.717,-87.654
2013-07-17,8:49:31 PM,41.717,-87.654
2013-07-17,8:49:41 PM,41.717,-87.653
2013-07-17,8:49:51 PM,41.717,-87.653
2013-07-17,8:50:01 PM,41.718,-87.653
2013-07-17,8:50:11 PM,41.718,-87.653
2013-07-17,8:50:21 PM,41.718,-87.654
2013-07-17,8:50:31 PM,41.718,-87.654
2013-07-17,8:50:41 PM,41.718,-87.655
2013-07-17,8:50:51 PM,41.718,-87.655
2013-07-17,8:51:01 PM,41.718,-87.656
2013-07-17,8:51:11 PM,41.718,-87.656
2013-07-17,8:51:21 PM,41.718,-87.657
2013-07-17,8:51:31 PM,41.718,-87.658
2013-07-17,8:51:41 PM,41.719,-87.658
