Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Most_Recent_Spray,Recently_Sprayed,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Weather,Day_of_Month,Month,Year,Day_of_Week
2007-09-04,CULEX SALINARIUS,T034,41.844,-87.687,9,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T037,41.921,-87.795,8,3,1,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T037,41.921,-87.795,8,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T047,41.868,-87.696,9,3,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T051,41.846,-87.657,9,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T219,41.967,-87.675,8,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T219,41.967,-87.675,8,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T013,41.924,-87.785,9,12,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T013,41.924,-87.785,9,2,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX RESTUANS,T018,42.01,-87.662,8,5,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T018,42.01,-87.662,8,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T030,41.899,-87.717,9,20,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T030,41.899,-87.717,9,45,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T030,41.899,-87.717,9,30,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T144,41.94,-87.795,9,4,0,3650.0,0,89,63,76,60,66,0,11, ,0.0,29.28,30.0,2.8,22,4.3,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T144,41.94,-87.795,9,1,0,3650.0,0,89,63,76,60,66,0,11, ,0.0,29.28,30.0,2.8,22,4.3,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T005,41.942,-87.776,8,2,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T017,41.961,-87.777,9,2,0,3650.0,0,89,63,76,60,66,0,11, ,0.0,29.28,30.0,2.8,22,4.3,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T044,41.883,-87.705,8,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T044,41.883,-87.705,8,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T004,41.963,-87.748,9,3,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T036,41.837,-87.729,9,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T039,41.912,-87.727,9,2,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T039,41.912,-87.727,9,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX SALINARIUS,T060,41.823,-87.678,8,2,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T061,41.801,-87.679,8,4,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX RESTUANS,T061,41.801,-87.679,8,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T061,41.801,-87.679,8,13,1,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX TERRITANS,T061,41.801,-87.679,8,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T062,41.801,-87.712,8,19,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T062,41.801,-87.712,8,16,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T065,41.778,-87.752,9,10,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX RESTUANS,T065,41.778,-87.752,9,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T065,41.778,-87.752,9,14,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX SALINARIUS,T065,41.778,-87.752,9,2,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T066,41.772,-87.703,8,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T066,41.772,-87.703,8,3,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T067,41.759,-87.746,9,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T067,41.759,-87.746,9,7,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T069,41.768,-87.679,8,2,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T069,41.768,-87.679,8,3,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T070,41.798,-87.798,8,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T071,41.781,-87.777,8,3,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T063,41.826,-87.727,9,2,1,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS,T063,41.826,-87.727,9,1,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-04,CULEX PIPIENS/RESTUANS,T027,41.985,-87.728,8,2,0,3650.0,0,90,67,79,59,67,0,14, ,0.0,29.34,29.99,2.2,24,5.0,normal,4,9,2007,1
2007-09-05,CULEX PIPIENS/RESTUANS,T086,41.688,-87.677,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T086,41.688,-87.677,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T086,41.688,-87.677,8,13,1,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T091,41.862,-87.649,8,7,1,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T091,41.862,-87.649,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T094,41.721,-87.666,9,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T096,41.732,-87.678,8,13,1,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T096,41.732,-87.678,8,38,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T089,41.723,-87.65,5,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T089,41.723,-87.65,5,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T090,41.868,-87.667,9,10,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T135,41.662,-87.725,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T135,41.662,-87.725,8,38,1,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T158,41.683,-87.708,9,5,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T158,41.683,-87.708,9,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T162,41.726,-87.614,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T085,41.721,-87.648,8,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T085,41.721,-87.648,8,4,1,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T088,41.869,-87.696,9,3,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T088,41.869,-87.696,9,14,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T161,41.719,-87.675,9,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T084,41.693,-87.599,8,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T160,41.903,-87.688,8,5,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T071,41.781,-87.777,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T073,41.773,-87.601,8,5,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T073,41.773,-87.601,8,4,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T074,41.823,-87.666,9,3,1,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T075,41.799,-87.585,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T077,41.779,-87.586,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T077,41.779,-87.586,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T079,41.766,-87.563,9,3,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T079,41.766,-87.563,9,4,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX TERRITANS,T079,41.766,-87.563,9,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T080,41.755,-87.613,9,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T081,41.822,-87.628,9,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T082,41.803,-87.643,8,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T083,41.754,-87.591,9,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T114,41.799,-87.737,8,7,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX RESTUANS,T114,41.799,-87.737,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T114,41.799,-87.737,8,7,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T155,41.776,-87.779,9,7,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T155,41.776,-87.779,9,6,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,1,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,48,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,1,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,1,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T115,41.673,-87.6,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T138,41.726,-87.585,5,4,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T138,41.726,-87.585,5,50,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T107,41.73,-87.583,5,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T107,41.73,-87.583,5,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T072,41.748,-87.703,9,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T097,41.645,-87.604,5,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T099,41.734,-87.556,8,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T100,41.718,-87.532,8,22,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T100,41.718,-87.532,8,3,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T102,41.75,-87.605,5,2,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T102,41.75,-87.605,5,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T103,41.703,-87.536,5,28,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T103,41.703,-87.536,5,23,1,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS/RESTUANS,T156,41.773,-87.74,9,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T156,41.773,-87.74,9,5,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-05,CULEX PIPIENS,T157,41.826,-87.668,5,1,0,3650.0,0,91,72,82,62,69,0,17, ,0.0,29.31,29.94,6.4,19,6.7,normal,5,9,2007,2
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673,-87.6,5,19,0,3650.0,0,84,74,79,66,70,0,14,TSRA HZ,0.08,29.27,29.91,12.8,20,13.0,coldAndWet,6,9,2007,3
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673,-87.6,5,50,0,3650.0,0,84,74,79,66,70,0,14,TSRA HZ,0.08,29.27,29.91,12.8,20,13.0,coldAndWet,6,9,2007,3
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673,-87.6,5,50,0,3650.0,0,84,74,79,66,70,0,14,TSRA HZ,0.08,29.27,29.91,12.8,20,13.0,coldAndWet,6,9,2007,3
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673,-87.6,5,50,0,3650.0,0,84,74,79,66,70,0,14,TSRA HZ,0.08,29.27,29.91,12.8,20,13.0,coldAndWet,6,9,2007,3
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673,-87.6,5,50,0,3650.0,0,84,74,79,66,70,0,14,TSRA HZ,0.08,29.27,29.91,12.8,20,13.0,coldAndWet,6,9,2007,3
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673,-87.6,5,50,0,3650.0,0,84,74,79,66,70,0,14,TSRA HZ,0.08,29.27,29.91,12.8,20,13.0,coldAndWet,6,9,2007,3
